"ProtocolName","LabelName","GroupValues","Size","Estimator","ROC_AUC","ClassificationPointType","Direction","Threshold","Accuracy","Precision","Recall","f1","Percent","tp","fp","tn","fn"
"5-HT6","Ki","NA","163","Poly Smile SVM fingerprints regression","0.8681120144534782","Fixed","UP","5.800000874803203","0.7852760736196319","0.7526881720430108","0.8536585365853658","0.8","50.0","70","23","58","12"
"DOPAMINE D3","Ki","NA","173","RBF libSVM folded fingerprints regression","0.8043800253914501","Fixed","UP","8.602356266874837","0.815028901734104","0.6","0.17647058823529413","0.2727272727272727","20.0","6","4","135","28"
"DOPAMINE D3","Ki","NA","173","Poly Smile SVM fingerprints regression","0.8111510791366897","Fixed","UP","8.602356266874837","0.8208092485549133","0.6666666666666666","0.17647058823529413","0.27906976744186046","20.0","6","3","136","28"
"DOPAMINE D3","Ki","NA","173","Weka RF folded fingerprints regression","0.8009944985188308","Fixed","UP","8.602356266874837","0.7976878612716763","0.0","0.0","0.0","20.0","0","1","138","34"
"DOPAMINE D3","Ki","NA","173","Tanimoto Smile SVM regression","0.7827972915785009","Fixed","UP","8.602356266874837","0.815028901734104","0.5714285714285714","0.23529411764705882","0.3333333333333333","20.0","8","6","133","26"
"DOPAMINE D3","Ki","NA","173","Elastic Net on folded fingerprints regression","0.7677740160812517","Fixed","UP","8.602356266874837","0.7976878612716763","0.4666666666666667","0.20588235294117646","0.28571428571428564","20.0","7","8","131","27"
"DOPAMINE D3","Ki","NA","173","RBF Smile SVM descriptors regression","0.809775708844688","Fixed","UP","8.602356266874837","0.8265895953757225","0.6428571428571429","0.2647058823529412","0.37499999999999994","20.0","9","5","134","25"
"DOPAMINE D3","Ki","NA","173","Weka RF descriptors regression","0.7327549724925931","Fixed","UP","8.602356266874837","0.7976878612716763","0.3333333333333333","0.029411764705882353","0.05405405405405406","20.0","1","2","137","33"
"DOPAMINE D3","Ki","NA","173","RBF libSVM folded fingerprints regression","0.8486967577876664","Fixed","UP","8.194333457164396","0.7745664739884393","0.76","0.36538461538461536","0.49350649350649345","30.0","19","6","115","33"
"DOPAMINE D3","Ki","NA","173","Poly Smile SVM fingerprints regression","0.8582326764144939","Fixed","UP","8.194333457164396","0.7630057803468208","0.7894736842105263","0.28846153846153844","0.42253521126760557","30.0","15","4","117","37"
"DOPAMINE D3","Ki","NA","173","Weka RF folded fingerprints regression","0.8541004450095347","Fixed","UP","8.194333457164396","0.7687861271676301","1.0","0.23076923076923078","0.375","30.0","12","0","121","40"
"DOPAMINE D3","Ki","NA","173","Tanimoto Smile SVM regression","0.8464717101080734","Fixed","UP","8.194333457164396","0.7861271676300579","0.7027027027027027","0.5","0.5842696629213484","30.0","26","11","110","26"
"DOPAMINE D3","Ki","NA","173","Elastic Net on folded fingerprints regression","0.8145263827082004","Fixed","UP","8.194333457164396","0.7398843930635838","0.6206896551724138","0.34615384615384615","0.4444444444444444","30.0","18","11","110","34"
"DOPAMINE D3","Ki","NA","173","RBF Smile SVM descriptors regression","0.8534647171010803","Fixed","UP","8.194333457164396","0.791907514450867","0.7222222222222222","0.5","0.5909090909090908","30.0","26","10","111","26"
"DOPAMINE D3","Ki","NA","173","Weka RF descriptors regression","0.8006993006993002","Fixed","UP","8.194333457164396","0.7630057803468208","0.7894736842105263","0.28846153846153844","0.42253521126760557","30.0","15","4","117","37"
"DOPAMINE D3","Ki","NA","173","RBF libSVM folded fingerprints regression","0.8478260869565213","Fixed","UP","7.729513205520688","0.7687861271676301","0.8222222222222222","0.5362318840579711","0.6491228070175439","40.0","37","8","96","32"
"DOPAMINE D3","Ki","NA","173","Poly Smile SVM fingerprints regression","0.8575808249721287","Fixed","UP","7.729513205520688","0.7630057803468208","0.8888888888888888","0.463768115942029","0.6095238095238095","40.0","32","4","100","37"
"DOPAMINE D3","Ki","NA","173","Weka RF folded fingerprints regression","0.8506131549609806","Fixed","UP","7.729513205520688","0.7687861271676301","0.8536585365853658","0.5072463768115942","0.6363636363636365","40.0","35","6","98","34"
"DOPAMINE D3","Ki","NA","173","Tanimoto Smile SVM regression","0.8550724637681155","Fixed","UP","7.729513205520688","0.791907514450867","0.7538461538461538","0.7101449275362319","0.7313432835820897","40.0","49","16","88","20"
"DOPAMINE D3","Ki","NA","173","Elastic Net on folded fingerprints regression","0.8277591973244143","Fixed","UP","7.729513205520688","0.7283236994219653","0.7115384615384616","0.5362318840579711","0.6115702479338844","40.0","37","15","89","32"
"DOPAMINE D3","Ki","NA","173","RBF Smile SVM descriptors regression","0.8322185061315496","Fixed","UP","7.729513205520688","0.7630057803468208","0.7413793103448276","0.6231884057971014","0.6771653543307088","40.0","43","15","89","26"
"DOPAMINE D3","Ki","NA","173","Weka RF descriptors regression","0.7796822742474914","Fixed","UP","7.729513205520688","0.7398843930635838","0.7307692307692307","0.5507246376811594","0.628099173553719","40.0","38","14","90","31"
"DOPAMINE D3","Ki","NA","173","RBF libSVM folded fingerprints regression","0.8659449345094895","Fixed","UP","6.991399828238082","0.7745664739884393","0.7790697674418605","0.7701149425287356","0.7745664739884394","50.0","67","19","67","20"
"DOPAMINE D3","Ki","NA","173","Poly Smile SVM fingerprints regression","0.8714247527399093","Fixed","UP","6.991399828238082","0.791907514450867","0.8311688311688312","0.735632183908046","0.7804878048780488","50.0","64","13","73","23"
"DOPAMINE D3","Ki","NA","173","Weka RF folded fingerprints regression","0.8481021117348302","Fixed","UP","6.991399828238082","0.791907514450867","0.7575757575757576","0.8620689655172413","0.8064516129032258","50.0","75","24","62","12"
"DOPAMINE D3","Ki","NA","173","Tanimoto Smile SVM regression","0.852178561881849","Fixed","UP","6.991399828238082","0.7687861271676301","0.7238095238095238","0.8735632183908046","0.7916666666666667","50.0","76","29","57","11"
"DOPAMINE D3","Ki","NA","173","Elastic Net on folded fingerprints regression","0.839414595028067","Fixed","UP","6.991399828238082","0.7745664739884393","0.7857142857142857","0.7586206896551724","0.7719298245614034","50.0","66","18","68","21"
"DOPAMINE D3","Ki","NA","173","RBF Smile SVM descriptors regression","0.8234429296979413","Fixed","UP","6.991399828238082","0.7341040462427746","0.7204301075268817","0.7701149425287356","0.7444444444444445","50.0","67","26","60","20"
"DOPAMINE D3","Ki","NA","173","Weka RF descriptors regression","0.7765303394814222","Fixed","UP","6.991399828238082","0.6705202312138728","0.6595744680851063","0.7126436781609196","0.6850828729281768","50.0","62","32","54","25"
"DOPAMINE D4","Ki","NA","137","Tanimoto Smile SVM regression","0.8151515151515151","Fixed","UP","7.996990610954194","0.7956204379562044","0.47619047619047616","0.37037037037037035","0.4166666666666667","20.0","10","11","99","17"
"DOPAMINE D4","Ki","NA","137","Elastic Net on folded fingerprints regression","0.7966329966329967","Fixed","UP","7.996990610954194","0.7956204379562044","0.47619047619047616","0.37037037037037035","0.4166666666666667","20.0","10","11","99","17"
"DOPAMINE D4","Ki","NA","137","Weka RF folded fingerprints regression","0.7872053872053871","Fixed","UP","7.996990610954194","0.8029197080291971","0.5","0.1111111111111111","0.1818181818181818","20.0","3","3","107","24"
"DOPAMINE D4","Ki","NA","137","Weka RF descriptors regression","0.8616161616161615","Fixed","UP","7.996990610954194","0.8175182481751825","0.6666666666666666","0.14814814814814814","0.24242424242424243","20.0","4","2","108","23"
"DOPAMINE D4","Ki","NA","137","RBF libSVM folded fingerprints regression","0.7919191919191917","Fixed","UP","7.996990610954194","0.7956204379562044","0.4444444444444444","0.14814814814814814","0.2222222222222222","20.0","4","5","105","23"
"DOPAMINE D4","Ki","NA","137","Poly Smile SVM fingerprints regression","0.7892255892255894","Fixed","UP","7.996990610954194","0.7956204379562044","0.42857142857142855","0.1111111111111111","0.17647058823529413","20.0","3","4","106","24"
"DOPAMINE D4","Ki","NA","137","RBF Smile SVM descriptors regression","0.8013468013468014","Fixed","UP","7.996990610954194","0.7883211678832117","0.4375","0.25925925925925924","0.3255813953488372","20.0","7","9","101","20"
"DOPAMINE D4","Ki","NA","137","Tanimoto Smile SVM regression","0.7982723577235774","Fixed","UP","7.718417484752717","0.7591240875912408","0.625","0.4878048780487805","0.547945205479452","30.0","20","12","84","21"
"DOPAMINE D4","Ki","NA","137","Elastic Net on folded fingerprints regression","0.7878556910569106","Fixed","UP","7.718417484752717","0.7372262773722628","0.5862068965517241","0.4146341463414634","0.48571428571428565","30.0","17","12","84","24"
"DOPAMINE D4","Ki","NA","137","Weka RF folded fingerprints regression","0.7705792682926832","Fixed","UP","7.718417484752717","0.7299270072992701","0.75","0.14634146341463414","0.24489795918367344","30.0","6","2","94","35"
"DOPAMINE D4","Ki","NA","137","Weka RF descriptors regression","0.8152947154471546","Fixed","UP","7.718417484752717","0.7883211678832117","0.7727272727272727","0.4146341463414634","0.5396825396825397","30.0","17","5","91","24"
"DOPAMINE D4","Ki","NA","137","RBF libSVM folded fingerprints regression","0.7799796747967481","Fixed","UP","7.718417484752717","0.7153284671532847","0.5555555555555556","0.24390243902439024","0.33898305084745767","30.0","10","8","88","31"
"DOPAMINE D4","Ki","NA","137","Poly Smile SVM fingerprints regression","0.7883638211382115","Fixed","UP","7.718417484752717","0.7153284671532847","0.5714285714285714","0.1951219512195122","0.29090909090909095","30.0","8","6","90","33"
"DOPAMINE D4","Ki","NA","137","RBF Smile SVM descriptors regression","0.7639735772357725","Fixed","UP","7.718417484752717","0.7518248175182481","0.6129032258064516","0.4634146341463415","0.5277777777777778","30.0","19","12","84","22"
"DOPAMINE D4","Ki","NA","137","Tanimoto Smile SVM regression","0.8303769401330374","Fixed","UP","7.294824987890854","0.7372262773722628","0.6862745098039216","0.6363636363636364","0.660377358490566","40.0","35","16","66","20"
"DOPAMINE D4","Ki","NA","137","Elastic Net on folded fingerprints regression","0.8075388026607535","Fixed","UP","7.294824987890854","0.7372262773722628","0.7111111111111111","0.5818181818181818","0.64","40.0","32","13","69","23"
"DOPAMINE D4","Ki","NA","137","Weka RF folded fingerprints regression","0.8150776053215077","Fixed","UP","7.294824987890854","0.7591240875912408","0.775","0.5636363636363636","0.6526315789473685","40.0","31","9","73","24"
"DOPAMINE D4","Ki","NA","137","Weka RF descriptors regression","0.8290465631929046","Fixed","UP","7.294824987890854","0.7445255474452555","0.6851851851851852","0.6727272727272727","0.6788990825688074","40.0","37","17","65","18"
"DOPAMINE D4","Ki","NA","137","RBF libSVM folded fingerprints regression","0.815521064301552","Fixed","UP","7.294824987890854","0.781021897810219","0.8378378378378378","0.5636363636363636","0.6739130434782609","40.0","31","6","76","24"
"DOPAMINE D4","Ki","NA","137","Poly Smile SVM fingerprints regression","0.8308203991130819","Fixed","UP","7.294824987890854","0.7445255474452555","0.8571428571428571","0.43636363636363634","0.5783132530120482","40.0","24","4","78","31"
"DOPAMINE D4","Ki","NA","137","RBF Smile SVM descriptors regression","0.8011086474501106","Fixed","UP","7.294824987890854","0.7299270072992701","0.6666666666666666","0.6545454545454545","0.6605504587155963","40.0","36","18","64","19"
"DOPAMINE D4","Ki","NA","137","Tanimoto Smile SVM regression","0.8433503836317137","Fixed","UP","6.879097182385473","0.7226277372262774","0.7123287671232876","0.7536231884057971","0.732394366197183","50.0","52","21","47","17"
"DOPAMINE D4","Ki","NA","137","Elastic Net on folded fingerprints regression","0.8177749360613815","Fixed","UP","6.879097182385473","0.708029197080292","0.7377049180327869","0.6521739130434783","0.6923076923076924","50.0","45","16","52","24"
"DOPAMINE D4","Ki","NA","137","Weka RF folded fingerprints regression","0.8348252344416028","Fixed","UP","6.879097182385473","0.7153284671532847","0.734375","0.6811594202898551","0.7067669172932332","50.0","47","17","51","22"
"DOPAMINE D4","Ki","NA","137","Weka RF descriptors regression","0.8275788576300084","Fixed","UP","6.879097182385473","0.7445255474452555","0.7575757575757576","0.7246376811594203","0.7407407407407408","50.0","50","16","52","19"
"DOPAMINE D4","Ki","NA","137","RBF libSVM folded fingerprints regression","0.8297101449275364","Fixed","UP","6.879097182385473","0.7591240875912408","0.8461538461538461","0.6376811594202898","0.7272727272727273","50.0","44","8","60","25"
"DOPAMINE D4","Ki","NA","137","Poly Smile SVM fingerprints regression","0.849744245524297","Fixed","UP","6.879097182385473","0.7299270072992701","0.8636363636363636","0.5507246376811594","0.672566371681416","50.0","38","6","62","31"
"DOPAMINE D4","Ki","NA","137","RBF Smile SVM descriptors regression","0.8101023017902813","Fixed","UP","6.879097182385473","0.7299270072992701","0.7222222222222222","0.7536231884057971","0.7375886524822696","50.0","52","20","48","17"
"5-HT Transporter","Ki","NA","166","Elastic Net on folded fingerprints regression","0.8923444976076558","Fixed","UP","6.983631413052896","0.8493975903614458","0.6538461538461539","0.5151515151515151","0.576271186440678","20.0","17","9","124","16"
"5-HT Transporter","Ki","NA","166","RBF libSVM folded fingerprints regression","0.886876281613124","Fixed","UP","6.983631413052896","0.8433734939759037","0.64","0.48484848484848486","0.5517241379310344","20.0","16","9","124","17"
"5-HT Transporter","Ki","NA","166","Tanimoto Smile SVM regression","0.858168147641832","Fixed","UP","6.983631413052896","0.8253012048192772","0.5666666666666667","0.5151515151515151","0.5396825396825397","20.0","17","13","120","16"
"5-HT Transporter","Ki","NA","166","Weka RF folded fingerprints regression","0.8558897243107774","Fixed","UP","6.983631413052896","0.8614457831325302","0.9166666666666666","0.3333333333333333","0.4888888888888888","20.0","11","1","132","22"
"5-HT Transporter","Ki","NA","166","Poly Smile SVM fingerprints regression","0.8855092276144906","Fixed","UP","6.983631413052896","0.8313253012048193","0.631578947368421","0.36363636363636365","0.46153846153846156","20.0","12","7","126","21"
"5-HT Transporter","Ki","NA","166","Weka RF descriptors regression","0.828434723171566","Fixed","UP","6.983631413052896","0.8373493975903614","0.6666666666666666","0.36363636363636365","0.4705882352941177","20.0","12","6","127","21"
"5-HT Transporter","Ki","NA","166","RBF Smile SVM descriptors regression","0.7717019822282986","Fixed","UP","6.983631413052896","0.7710843373493976","0.41935483870967744","0.3939393939393939","0.40625","20.0","13","18","115","20"
"5-HT Transporter","Ki","NA","166","Elastic Net on folded fingerprints regression","0.8681034482758629","Fixed","UP","6.578217834727199","0.7650602409638554","0.6486486486486487","0.48","0.5517241379310345","30.0","24","13","103","26"
"5-HT Transporter","Ki","NA","166","RBF libSVM folded fingerprints regression","0.8636206896551721","Fixed","UP","6.578217834727199","0.7771084337349398","0.6511627906976745","0.56","0.6021505376344087","30.0","28","15","101","22"
"5-HT Transporter","Ki","NA","166","Tanimoto Smile SVM regression","0.8531034482758619","Fixed","UP","6.578217834727199","0.7409638554216867","0.5714285714285714","0.56","0.5656565656565656","30.0","28","21","95","22"
"5-HT Transporter","Ki","NA","166","Weka RF folded fingerprints regression","0.8556896551724136","Fixed","UP","6.578217834727199","0.7951807228915663","0.7857142857142857","0.44","0.5641025641025641","30.0","22","6","110","28"
"5-HT Transporter","Ki","NA","166","Poly Smile SVM fingerprints regression","0.8612068965517238","Fixed","UP","6.578217834727199","0.7951807228915663","0.7666666666666667","0.46","0.575","30.0","23","7","109","27"
"5-HT Transporter","Ki","NA","166","Weka RF descriptors regression","0.8182758620689656","Fixed","UP","6.578217834727199","0.7951807228915663","0.7","0.56","0.6222222222222222","30.0","28","12","104","22"
"5-HT Transporter","Ki","NA","166","RBF Smile SVM descriptors regression","0.7525862068965523","Fixed","UP","6.578217834727199","0.7048192771084337","0.5106382978723404","0.48","0.49484536082474223","30.0","24","23","93","26"
"5-HT Transporter","Ki","NA","166","Elastic Net on folded fingerprints regression","0.8275810548334079","Fixed","UP","6.0","0.7650602409638554","0.7205882352941176","0.7101449275362319","0.7153284671532847","40.0","49","19","78","20"
"5-HT Transporter","Ki","NA","166","RBF libSVM folded fingerprints regression","0.8437173165994326","Fixed","UP","6.0","0.7650602409638554","0.7027027027027027","0.7536231884057971","0.7272727272727273","40.0","52","22","75","17"
"5-HT Transporter","Ki","NA","166","Tanimoto Smile SVM regression","0.8090542357687142","Fixed","UP","6.0","0.7228915662650602","0.6385542168674698","0.7681159420289855","0.6973684210526315","40.0","53","30","67","16"
"5-HT Transporter","Ki","NA","166","Weka RF folded fingerprints regression","0.8371432840280889","Fixed","UP","6.0","0.7289156626506024","0.6666666666666666","0.6956521739130435","0.6808510638297872","40.0","48","24","73","21"
"5-HT Transporter","Ki","NA","166","Poly Smile SVM fingerprints regression","0.8498431196772745","Fixed","UP","6.0","0.7650602409638554","0.7205882352941176","0.7101449275362319","0.7153284671532847","40.0","49","19","78","20"
"5-HT Transporter","Ki","NA","166","Weka RF descriptors regression","0.7794710891976703","Fixed","UP","6.0","0.6867469879518072","0.6075949367088608","0.6956521739130435","0.6486486486486486","40.0","48","31","66","21"
"5-HT Transporter","Ki","NA","166","RBF Smile SVM descriptors regression","0.7307634842372629","Fixed","UP","6.0","0.6626506024096386","0.5844155844155844","0.6521739130434783","0.6164383561643835","40.0","45","32","65","24"
"5-HT Transporter","Ki","NA","166","Elastic Net on folded fingerprints regression","0.8281318043257371","Fixed","UP","5.683213534652433","0.7771084337349398","0.7875","0.7590361445783133","0.7730061349693251","50.0","63","17","66","20"
"5-HT Transporter","Ki","NA","166","RBF libSVM folded fingerprints regression","0.8478734213964293","Fixed","UP","5.683213534652433","0.7530120481927711","0.71","0.8554216867469879","0.7759562841530054","50.0","71","29","54","12"
"5-HT Transporter","Ki","NA","166","Tanimoto Smile SVM regression","0.8259544200899989","Fixed","UP","5.683213534652433","0.7530120481927711","0.6944444444444444","0.9036144578313253","0.7853403141361257","50.0","75","33","50","8"
"5-HT Transporter","Ki","NA","166","Weka RF folded fingerprints regression","0.8468573087530847","Fixed","UP","5.683213534652433","0.7469879518072289","0.6952380952380952","0.8795180722891566","0.7765957446808509","50.0","73","32","51","10"
"5-HT Transporter","Ki","NA","166","Poly Smile SVM fingerprints regression","0.8480185803454784","Fixed","UP","5.683213534652433","0.7650602409638554","0.7244897959183674","0.8554216867469879","0.7845303867403315","50.0","71","27","56","12"
"5-HT Transporter","Ki","NA","166","Weka RF descriptors regression","0.7922775439105824","Fixed","UP","5.683213534652433","0.7228915662650602","0.6697247706422018","0.8795180722891566","0.7604166666666665","50.0","73","36","47","10"
"5-HT Transporter","Ki","NA","166","RBF Smile SVM descriptors regression","0.7520685150239516","Fixed","UP","5.683213534652433","0.6927710843373494","0.66","0.7951807228915663","0.7213114754098361","50.0","66","34","49","17"
"HISTAMINE H1","Ki","NA","215","Tanimoto Smile SVM regression","0.9246890210924823","Fixed","UP","8.112237168670871","0.8697674418604651","0.8","0.46511627906976744","0.5882352941176471","20.0","20","5","167","23"
"HISTAMINE H1","Ki","NA","215","Weka RF folded fingerprints regression","0.8823688480259597","Fixed","UP","8.112237168670871","0.8046511627906977","0.6666666666666666","0.046511627906976744","0.08695652173913045","20.0","2","1","171","41"
"HISTAMINE H1","Ki","NA","215","Weka RF descriptors regression","0.8892644672796104","Fixed","UP","8.112237168670871","0.8325581395348837","0.7333333333333333","0.2558139534883721","0.3793103448275862","20.0","11","4","168","32"
"HISTAMINE H1","Ki","NA","215","RBF libSVM folded fingerprints regression","0.85951865873445","Fixed","UP","8.112237168670871","0.8186046511627907","0.6428571428571429","0.20930232558139536","0.31578947368421056","20.0","9","5","167","34"
"HISTAMINE H1","Ki","NA","215","Poly Smile SVM fingerprints regression","0.8783126014061653","Fixed","UP","8.112237168670871","0.813953488372093","0.6363636363636364","0.16279069767441862","0.2592592592592593","20.0","7","4","168","36"
"HISTAMINE H1","Ki","NA","215","RBF Smile SVM descriptors regression","0.8350459707950233","Fixed","UP","8.112237168670871","0.8186046511627907","0.6111111111111112","0.2558139534883721","0.36065573770491804","20.0","11","7","165","32"
"HISTAMINE H1","Ki","NA","215","Elastic Net on folded fingerprints regression","0.8486343969713354","Fixed","UP","8.112237168670871","0.8418604651162791","0.7368421052631579","0.32558139534883723","0.45161290322580644","20.0","14","5","167","29"
"HISTAMINE H1","Ki","NA","215","Tanimoto Smile SVM regression","0.9415355960264902","Fixed","UP","7.4567455270575795","0.8790697674418605","0.8392857142857143","0.734375","0.7833333333333332","30.0","47","9","142","17"
"HISTAMINE H1","Ki","NA","215","Weka RF folded fingerprints regression","0.9178394039735103","Fixed","UP","7.4567455270575795","0.7953488372093023","0.8571428571428571","0.375","0.5217391304347825","30.0","24","4","147","40"
"HISTAMINE H1","Ki","NA","215","Weka RF descriptors regression","0.9102855960264903","Fixed","UP","7.4567455270575795","0.8186046511627907","0.8787878787878788","0.453125","0.5979381443298969","30.0","29","4","147","35"
"HISTAMINE H1","Ki","NA","215","RBF libSVM folded fingerprints regression","0.8995240066225171","Fixed","UP","7.4567455270575795","0.8511627906976744","0.8478260869565217","0.609375","0.709090909090909","30.0","39","7","144","25"
"HISTAMINE H1","Ki","NA","215","Poly Smile SVM fingerprints regression","0.9101821192052982","Fixed","UP","7.4567455270575795","0.827906976744186","0.8461538461538461","0.515625","0.6407766990291262","30.0","33","6","145","31"
"HISTAMINE H1","Ki","NA","215","RBF Smile SVM descriptors regression","0.8694122516556296","Fixed","UP","7.4567455270575795","0.8093023255813954","0.7254901960784313","0.578125","0.6434782608695652","30.0","37","14","137","27"
"HISTAMINE H1","Ki","NA","215","Elastic Net on folded fingerprints regression","0.8800186258278151","Fixed","UP","7.4567455270575795","0.8558139534883721","0.851063829787234","0.625","0.7207207207207208","30.0","40","7","144","24"
"HISTAMINE H1","Ki","NA","215","Tanimoto Smile SVM regression","0.9462772669911667","Fixed","UP","6.235087202821221","0.8558139534883721","0.7619047619047619","0.9302325581395349","0.837696335078534","40.0","80","25","104","6"
"HISTAMINE H1","Ki","NA","215","Weka RF folded fingerprints regression","0.9291508923742573","Fixed","UP","6.235087202821221","0.8465116279069768","0.7731958762886598","0.872093023255814","0.819672131147541","40.0","75","22","107","11"
"HISTAMINE H1","Ki","NA","215","Weka RF descriptors regression","0.9241031188029568","Fixed","UP","6.235087202821221","0.8325581395348837","0.7314814814814815","0.9186046511627907","0.8144329896907216","40.0","79","29","100","7"
"HISTAMINE H1","Ki","NA","215","RBF libSVM folded fingerprints regression","0.8997656390841895","Fixed","UP","6.235087202821221","0.7953488372093023","0.71","0.8255813953488372","0.7634408602150538","40.0","71","29","100","15"
