"ProtocolName","LabelName","GroupValues","Size","Estimator","ROC_AUC","ClassificationPointType","Direction","Threshold","Accuracy","Precision","Recall","f1","Percent","tp","fp","tn","fn"
"5-HT1B","Ki","NA","201","Weka RF on folded fp classification","0.8448933782267115","Fixed","UP","6.246837773567669","0.7910447761194029","0.8","0.48484848484848486","0.6037735849056605","33.0","32","8","127","34"
"5-HT1B","Ki","NA","201","Smile SVC Tanimoto classification","0.8406285072951748","Fixed","UP","6.246837773567669","0.8208955223880597","0.7586206896551724","0.6666666666666666","0.7096774193548386","33.0","44","14","121","22"
"5-HT1B","Ki","NA","201","Smile SVC Poly classification","0.8300785634118968","Fixed","UP","6.246837773567669","0.6716417910447762","0.0","0.0","0.0","33.0","0","0","135","66"
"5-HT1B","Ki","NA","201","Weka RF classification","0.7791806958473627","Fixed","UP","6.246837773567669","0.7910447761194029","0.7608695652173914","0.5303030303030303","0.625","33.0","35","11","124","31"
"5-HT1B","Ki","NA","201","Smile SVC RBF classification","0.7379349046015725","Fixed","UP","6.246837773567669","0.7213930348258707","0.8125","0.19696969696969696","0.3170731707317073","33.0","13","3","132","53"
"OPIATE Delta","Ki","NA","110","Weka RF on folded fp classification","0.868993993993994","Fixed","UP","7.094056830534884","0.8090909090909091","0.7777777777777778","0.5833333333333334","0.6666666666666666","33.0","21","6","68","15"
"OPIATE Delta","Ki","NA","110","Smile Bernoulli NB classification","0.868618618618619","Fixed","UP","7.094056830534884","0.7545454545454545","0.5789473684210527","0.9166666666666666","0.7096774193548387","33.0","33","24","50","3"
"OPIATE Delta","Ki","NA","110","Smile SVC Tanimoto classification","0.8498498498498506","Fixed","UP","7.094056830534884","0.8","0.6944444444444444","0.6944444444444444","0.6944444444444444","33.0","25","11","63","11"
"OPIATE Delta","Ki","NA","110","Smile SVC Poly classification","0.8475975975975981","Fixed","UP","7.094056830534884","0.6727272727272727","0.0","0.0","0.0","33.0","0","0","74","36"
"OPIATE Delta","Ki","NA","110","Weka RF classification","0.8231981981981982","Fixed","UP","7.094056830534884","0.8181818181818182","0.7666666666666667","0.6388888888888888","0.696969696969697","33.0","23","7","67","13"
"OPIATE Delta","Ki","NA","110","Smile SVC RBF classification","0.7571321321321324","Fixed","UP","7.094056830534884","0.7727272727272727","0.7391304347826086","0.4722222222222222","0.5762711864406781","33.0","17","6","68","19"
"Cholinergic, muscarinic M5","Ki","NA","117","Smile SVC Tanimoto classification","0.902038132807363","Fixed","UP","6.585026652029182","0.8461538461538461","0.7692307692307693","0.7692307692307693","0.7692307692307693","33.0","30","9","69","9"
"Cholinergic, muscarinic M5","Ki","NA","117","Weka RF classification","0.8731097961867192","Fixed","UP","6.585026652029182","0.8461538461538461","0.8620689655172413","0.6410256410256411","0.7352941176470588","33.0","25","4","74","14"
"Cholinergic, muscarinic M5","Ki","NA","117","Smile SVC RBF classification","0.8675213675213683","Fixed","UP","6.585026652029182","0.8205128205128205","0.9090909090909091","0.5128205128205128","0.6557377049180326","33.0","20","2","76","19"
"Cholinergic, muscarinic M5","Ki","NA","117","Weka RF on folded fp classification","0.8282380013149249","Fixed","UP","6.585026652029182","0.7863247863247863","0.85","0.4358974358974359","0.5762711864406781","33.0","17","3","75","22"
"Cholinergic, muscarinic M5","Ki","NA","117","Smile Bernoulli NB classification","0.8188691650230112","Fixed","UP","6.585026652029182","0.7435897435897436","0.5849056603773585","0.7948717948717948","0.6739130434782609","33.0","31","22","56","8"
"Cholinergic, muscarinic M5","Ki","NA","117","Smile SVC Poly classification","0.8017751479289938","Fixed","UP","6.585026652029182","0.6666666666666666","0.0","0.0","0.0","33.0","0","0","78","39"
"Cholinergic, muscarinic M1","Ki","NA","134","Smile Bernoulli NB classification","0.9124999999999995","Fixed","UP","7.274037904053105","0.7761194029850746","0.5972222222222222","0.9772727272727273","0.7413793103448277","33.0","43","29","61","1"
"Cholinergic, muscarinic M1","Ki","NA","134","Smile SVC Tanimoto classification","0.893939393939394","Fixed","UP","7.274037904053105","0.8283582089552238","0.7142857142857143","0.7954545454545454","0.7526881720430106","33.0","35","14","76","9"
"Cholinergic, muscarinic M1","Ki","NA","134","Weka RF on folded fp classification","0.873989898989899","Fixed","UP","7.274037904053105","0.7910447761194029","0.75","0.5454545454545454","0.631578947368421","33.0","24","8","82","20"
"Cholinergic, muscarinic M1","Ki","NA","134","Smile SVC RBF classification","0.8727272727272722","Fixed","UP","7.274037904053105","0.7313432835820896","0.6538461538461539","0.38636363636363635","0.48571428571428565","33.0","17","9","81","27"
"Cholinergic, muscarinic M1","Ki","NA","134","Weka RF classification","0.8611111111111112","Fixed","UP","7.274037904053105","0.7910447761194029","0.7222222222222222","0.5909090909090909","0.65","33.0","26","10","80","18"
"Cholinergic, muscarinic M1","Ki","NA","134","Smile SVC Poly classification","0.8570707070707068","Fixed","UP","7.274037904053105","0.6791044776119403","1.0","0.022727272727272728","0.044444444444444446","33.0","1","0","90","43"
"OPIATE Mu","Ki","NA","144","Weka RF on folded fp classification","0.8732178109234481","Fixed","UP","8.035436345491535","0.8333333333333334","0.7674418604651163","0.7021276595744681","0.7333333333333334","33.0","33","10","87","14"
"OPIATE Mu","Ki","NA","144","Smile SVC Tanimoto classification","0.8521605615266509","Fixed","UP","8.035436345491535","0.8194444444444444","0.6981132075471698","0.7872340425531915","0.74","33.0","37","16","81","10"
"OPIATE Mu","Ki","NA","144","Smile Bernoulli NB classification","0.8441544198289099","Fixed","UP","8.035436345491535","0.7222222222222222","0.5432098765432098","0.9361702127659575","0.6875","33.0","44","37","60","3"
"OPIATE Mu","Ki","NA","144","Smile SVC Poly classification","0.8429480149155524","Fixed","UP","8.035436345491535","0.6805555555555556","1.0","0.02127659574468085","0.04166666666666667","33.0","1","0","97","46"
"OPIATE Mu","Ki","NA","144","Smile SVC RBF classification","0.8047817503838561","Fixed","UP","8.035436345491535","0.7291666666666666","0.6428571428571429","0.3829787234042553","0.48","33.0","18","10","87","29"
"OPIATE Mu","Ki","NA","144","Weka RF classification","0.7774731300723843","Fixed","UP","8.035436345491535","0.7569444444444444","0.6428571428571429","0.574468085106383","0.6067415730337079","33.0","27","15","82","20"
"adrenergic Alpha1A","Ki","NA","111","Weka RF classification","0.8905555555555555","Fixed","UP","6.9510873984673","0.8288288288288288","0.7931034482758621","0.6388888888888888","0.7076923076923076","33.0","23","6","69","13"
"adrenergic Alpha1A","Ki","NA","111","Weka RF on folded fp classification","0.882037037037037","Fixed","UP","6.9510873984673","0.7837837837837838","0.9285714285714286","0.3611111111111111","0.52","33.0","13","1","74","23"
"adrenergic Alpha1A","Ki","NA","111","Smile SVC RBF classification","0.8714814814814812","Fixed","UP","6.9510873984673","0.7387387387387387","1.0","0.19444444444444445","0.32558139534883723","33.0","7","0","75","29"
"adrenergic Alpha1A","Ki","NA","111","Smile SVC Tanimoto classification","0.8711111111111111","Fixed","UP","6.9510873984673","0.7927927927927928","0.696969696969697","0.6388888888888888","0.6666666666666666","33.0","23","10","65","13"
"adrenergic Alpha1A","Ki","NA","111","Smile Bernoulli NB classification","0.8525925925925925","Fixed","UP","6.9510873984673","0.6486486486486487","0.4788732394366197","0.9444444444444444","0.6355140186915887","33.0","34","37","38","2"
"adrenergic Alpha1A","Ki","NA","111","Smile SVC Poly classification","0.8500000000000001","Fixed","UP","6.9510873984673","0.6756756756756757","0.0","0.0","0.0","33.0","0","0","75","36"
"Norepinephrine transporter","Ki","NA","159","Weka RF on folded fp classification","0.7787562904385331","Fixed","UP","6.326318632871175","0.779874213836478","0.7428571428571429","0.5","0.5977011494252874","33.0","26","9","98","26"
"Norepinephrine transporter","Ki","NA","159","Weka RF classification","0.7649173256649893","Fixed","UP","6.326318632871175","0.7421383647798742","0.6410256410256411","0.4807692307692308","0.5494505494505495","33.0","25","14","93","27"
"Norepinephrine transporter","Ki","NA","159","Smile SVC Tanimoto classification","0.7620416966211361","Fixed","UP","6.326318632871175","0.7735849056603774","0.6666666666666666","0.6153846153846154","0.64","33.0","32","16","91","20"
"Norepinephrine transporter","Ki","NA","159","Smile SVC RBF classification","0.7586268871315601","Fixed","UP","6.326318632871175","0.7547169811320755","0.696969696969697","0.4423076923076923","0.5411764705882354","33.0","23","10","97","29"
"Norepinephrine transporter","Ki","NA","159","Smile Bernoulli NB classification","0.7419122933141626","Fixed","UP","6.326318632871175","0.6477987421383647","0.4714285714285714","0.6346153846153846","0.540983606557377","33.0","33","37","70","19"
"Norepinephrine transporter","Ki","NA","159","Smile SVC Poly classification","0.7318475916606758","Fixed","UP","6.326318632871175","0.6729559748427673","0.0","0.0","0.0","33.0","0","0","107","52"
"DOPAMINE D1","Ki","NA","233","Smile SVC Tanimoto classification","0.8982630272952878","Fixed","UP","6.096910013008056","0.8412017167381974","0.7887323943661971","0.717948717948718","0.7516778523489933","33.0","56","15","140","22"
"DOPAMINE D1","Ki","NA","233","Weka RF on folded fp classification","0.8944582299421013","Fixed","UP","6.096910013008056","0.7854077253218884","0.7916666666666666","0.48717948717948717","0.6031746031746031","33.0","38","10","145","40"
"DOPAMINE D1","Ki","NA","233","Smile Bernoulli NB classification","0.8885028949545074","Fixed","UP","6.096910013008056","0.7339055793991416","0.5615384615384615","0.9358974358974359","0.7019230769230769","33.0","73","57","98","5"
"DOPAMINE D1","Ki","NA","233","Smile SVC Poly classification","0.8725806451612915","Fixed","UP","6.096910013008056","0.6781115879828327","0.8","0.05128205128205128","0.09638554216867469","33.0","4","1","154","74"
"DOPAMINE D1","Ki","NA","233","Weka RF classification","0.8544665012406947","Fixed","UP","6.096910013008056","0.7811158798283262","0.7288135593220338","0.5512820512820513","0.6277372262773723","33.0","43","16","139","35"
"DOPAMINE D1","Ki","NA","233","Smile SVC RBF classification","0.812489660876758","Fixed","UP","6.096910013008056","0.776824034334764","0.8095238095238095","0.4358974358974359","0.5666666666666667","33.0","34","8","147","44"
"adrenergic Alpha1B","Ki","NA","104","Weka RF classification","0.8826086956521738","Fixed","UP","6.499999678657065","0.8269230769230769","0.7741935483870968","0.6857142857142857","0.7272727272727272","33.0","24","7","62","11"
"adrenergic Alpha1B","Ki","NA","104","Smile SVC RBF classification","0.8795031055900617","Fixed","UP","6.499999678657065","0.7403846153846154","0.9","0.2571428571428571","0.39999999999999997","33.0","9","1","68","26"
"adrenergic Alpha1B","Ki","NA","104","Weka RF on folded fp classification","0.876190476190476","Fixed","UP","6.499999678657065","0.7692307692307693","0.8666666666666667","0.37142857142857144","0.52","33.0","13","2","67","22"
"adrenergic Alpha1B","Ki","NA","104","Smile SVC Tanimoto classification","0.865424430641822","Fixed","UP","6.499999678657065","0.8269230769230769","0.7575757575757576","0.7142857142857143","0.7352941176470589","33.0","25","8","61","10"
"adrenergic Alpha1B","Ki","NA","104","Smile Bernoulli NB classification","0.8136645962732919","Fixed","UP","6.499999678657065","0.6442307692307693","0.48333333333333334","0.8285714285714286","0.6105263157894737","33.0","29","31","38","6"
"adrenergic Alpha1B","Ki","NA","104","Smile SVC Poly classification","0.8078674948240163","Fixed","UP","6.499999678657065","0.6634615384615384","0.0","0.0","0.0","33.0","0","0","69","35"
"Cholinergic, muscarinic M4","Ki","NA","117","Smile SVC Poly classification","0.837441705529646","Fixed","UP","7.227437831226521","0.6837606837606838","1.0","0.02631578947368421","0.05128205128205127","33.0","1","0","79","37"
"Cholinergic, muscarinic M4","Ki","NA","117","Weka RF on folded fp classification","0.8324450366422387","Fixed","UP","7.227437831226521","0.7692307692307693","0.7894736842105263","0.39473684210526316","0.5263157894736843","33.0","15","4","75","23"
"Cholinergic, muscarinic M4","Ki","NA","117","Smile Bernoulli NB classification","0.8267821452365087","Fixed","UP","7.227437831226521","0.6923076923076923","0.5161290322580645","0.8421052631578947","0.6399999999999999","33.0","32","30","49","6"
"Cholinergic, muscarinic M4","Ki","NA","117","Weka RF classification","0.8162891405729514","Fixed","UP","7.227437831226521","0.7264957264957265","0.6","0.47368421052631576","0.5294117647058824","33.0","18","12","67","20"
"Cholinergic, muscarinic M4","Ki","NA","117","Smile SVC Tanimoto classification","0.7864756828780805","Fixed","UP","7.227437831226521","0.7350427350427351","0.6129032258064516","0.5","0.5507246376811595","33.0","19","12","67","19"
"Cholinergic, muscarinic M4","Ki","NA","117","Smile SVC RBF classification","0.7838107928047963","Fixed","UP","7.227437831226521","0.7350427350427351","0.8181818181818182","0.23684210526315788","0.3673469387755102","33.0","9","2","77","29"
"5-HT2","Ki","NA","121","Smile Bernoulli NB classification","0.8302469135802464","Fixed","UP","7.7852022228745525","0.6528925619834711","0.48717948717948717","0.95","0.6440677966101694","33.0","38","40","41","2"
"5-HT2","Ki","NA","121","Smile SVC RBF classification","0.8259259259259255","Fixed","UP","7.7852022228745525","0.7272727272727273","0.7058823529411765","0.3","0.42105263157894735","33.0","12","5","76","28"
"5-HT2","Ki","NA","121","Weka RF classification","0.8162037037037037","Fixed","UP","7.7852022228745525","0.7520661157024794","0.6388888888888888","0.575","0.6052631578947367","33.0","23","13","68","17"
"5-HT2","Ki","NA","121","Smile SVC Tanimoto classification","0.8123456790123453","Fixed","UP","7.7852022228745525","0.7520661157024794","0.6388888888888888","0.575","0.6052631578947367","33.0","23","13","68","17"
"5-HT2","Ki","NA","121","Weka RF on folded fp classification","0.8078703703703701","Fixed","UP","7.7852022228745525","0.7355371900826446","0.6818181818181818","0.375","0.48387096774193555","33.0","15","7","74","25"
"5-HT2","Ki","NA","121","Smile SVC Poly classification","0.7916666666666662","Fixed","UP","7.7852022228745525","0.6694214876033058","0.0","0.0","0.0","33.0","0","0","81","40"
"adrenergic Alpha2C","Ki","NA","129","Smile SVC Tanimoto classification","0.748494800218938","Fixed","UP","7.28903484045477","0.7364341085271318","0.6111111111111112","0.5238095238095238","0.5641025641025642","33.0","22","14","73","20"
"adrenergic Alpha2C","Ki","NA","129","Weka RF on folded fp classification","0.7432950191570876","Fixed","UP","7.28903484045477","0.7054263565891473","0.625","0.23809523809523808","0.3448275862068965","33.0","10","6","81","32"
"adrenergic Alpha2C","Ki","NA","129","Smile SVC Poly classification","0.7400109469074985","Fixed","UP","7.28903484045477","0.6744186046511628","0.0","0.0","0.0","33.0","0","0","87","42"
"adrenergic Alpha2C","Ki","NA","129","Smile Bernoulli NB classification","0.7337164750957847","Fixed","UP","7.28903484045477","0.5736434108527132","0.42168674698795183","0.8333333333333334","0.56","33.0","35","48","39","7"
"adrenergic Alpha2C","Ki","NA","129","Weka RF classification","0.6941707717569787","Fixed","UP","7.28903484045477","0.6511627906976745","0.4444444444444444","0.2857142857142857","0.34782608695652173","33.0","12","15","72","30"
"adrenergic Alpha2C","Ki","NA","129","Smile SVC RBF classification","0.6830870279146143","Fixed","UP","7.28903484045477","0.6744186046511628","0.5","0.11904761904761904","0.1923076923076923","33.0","5","5","82","37"
"adrenergic Alpha2","Ki","NA","153","Weka RF classification","0.745242718446602","Fixed","UP","6.606476942214836","0.7450980392156863","0.6571428571428571","0.46","0.5411764705882354","33.0","23","12","91","27"
"adrenergic Alpha2","Ki","NA","153","Smile SVC Tanimoto classification","0.7255339805825239","Fixed","UP","6.606476942214836","0.7254901960784313","0.6052631578947368","0.46","0.5227272727272727","33.0","23","15","88","27"
"adrenergic Alpha2","Ki","NA","153","Smile SVC RBF classification","0.7233009708737858","Fixed","UP","6.606476942214836","0.7189542483660131","0.8181818181818182","0.18","0.29508196721311475","33.0","9","2","101","41"
"adrenergic Alpha2","Ki","NA","153","Weka RF on folded fp classification","0.7125242718446595","Fixed","UP","6.606476942214836","0.7058823529411765","0.6086956521739131","0.28","0.3835616438356165","33.0","14","9","94","36"
"adrenergic Alpha2","Ki","NA","153","Smile SVC Poly classification","0.7088349514563106","Fixed","UP","6.606476942214836","0.673202614379085","0.0","0.0","0.0","33.0","0","0","103","50"
"adrenergic Alpha2","Ki","NA","153","Smile Bernoulli NB classification","0.7078640776699026","Fixed","UP","6.606476942214836","0.6143790849673203","0.4444444444444444","0.72","0.5496183206106869","33.0","36","45","58","14"
"adrenergic Alpha1","Ki","NA","146","Smile SVC Tanimoto classification","0.8920068027210886","Fixed","UP","7.426769495172784","0.821917808219178","0.7391304347826086","0.7083333333333334","0.723404255319149","33.0","34","12","86","14"
"adrenergic Alpha1","Ki","NA","146","Weka RF on folded fp classification","0.8876488095238094","Fixed","UP","7.426769495172784","0.7671232876712328","0.7333333333333333","0.4583333333333333","0.5641025641025641","33.0","22","8","90","26"
"adrenergic Alpha1","Ki","NA","146","Weka RF classification","0.8761692176870749","Fixed","UP","7.426769495172784","0.8013698630136986","0.7021276595744681","0.6875","0.6947368421052632","33.0","33","14","84","15"
"adrenergic Alpha1","Ki","NA","146","Smile SVC RBF classification","0.8730867346938775","Fixed","UP","7.426769495172784","0.7534246575342466","1.0","0.25","0.4","33.0","12","0","98","36"
"adrenergic Alpha1","Ki","NA","146","Smile Bernoulli NB classification","0.8515093537414972","Fixed","UP","7.426769495172784","0.6575342465753424","0.48863636363636365","0.8958333333333334","0.6323529411764706","33.0","43","45","53","5"
"adrenergic Alpha1","Ki","NA","146","Smile SVC Poly classification","0.8335459183673475","Fixed","UP","7.426769495172784","0.6712328767123288","0.0","0.0","0.0","33.0","0","0","98","48"
"Cholinergic, muscarinic M3","Ki","NA","130","Weka RF classification","0.8277198609997326","Fixed","UP","7.085144932845159","0.8","0.7297297297297297","0.627906976744186","0.675","33.0","27","10","77","16"
"Cholinergic, muscarinic M3","Ki","NA","130","Weka RF on folded fp classification","0.8259823576583805","Fixed","UP","7.085144932845159","0.7384615384615385","0.6363636363636364","0.4883720930232558","0.5526315789473685","33.0","21","12","75","22"
"Cholinergic, muscarinic M3","Ki","NA","130","Smile SVC Tanimoto classification","0.8032611601176157","Fixed","UP","7.085144932845159","0.7769230769230769","0.675","0.627906976744186","0.6506024096385542","33.0","27","13","74","16"
"Cholinergic, muscarinic M3","Ki","NA","130","Smile Bernoulli NB classification","0.7925688318631384","Fixed","UP","7.085144932845159","0.7230769230769231","0.5507246376811594","0.8837209302325582","0.6785714285714286","33.0","38","31","56","5"
"Cholinergic, muscarinic M3","Ki","NA","130","Smile SVC Poly classification","0.7778668805132322","Fixed","UP","7.085144932845159","0.6615384615384615","0.0","0.0","0.0","33.0","0","1","86","43"
"Cholinergic, muscarinic M3","Ki","NA","130","Smile SVC RBF classification","0.7575514568297245","Fixed","UP","7.085144932845159","0.7461538461538462","0.8125","0.3023255813953488","0.44067796610169485","33.0","13","3","84","30"
"5-HT2B","Ki","NA","123","Smile Bernoulli NB classification","0.7493975903614464","Fixed","UP","7.523192021522704","0.6178861788617886","0.44776119402985076","0.75","0.5607476635514019","33.0","30","37","46","10"
"5-HT2B","Ki","NA","123","Smile SVC Poly classification","0.7370481927710845","Fixed","UP","7.523192021522704","0.6666666666666666","0.0","0.0","0.0","33.0","0","1","82","40"
"5-HT2B","Ki","NA","123","Weka RF on folded fp classification","0.7328313253012047","Fixed","UP","7.523192021522704","0.7560975609756098","0.7777777777777778","0.35","0.48275862068965514","33.0","14","4","79","26"
"5-HT2B","Ki","NA","123","Smile SVC Tanimoto classification","0.7295180722891569","Fixed","UP","7.523192021522704","0.7235772357723578","0.59375","0.475","0.5277777777777778","33.0","19","13","70","21"
"5-HT2B","Ki","NA","123","Weka RF classification","0.7153614457831324","Fixed","UP","7.523192021522704","0.7398373983739838","0.6333333333333333","0.475","0.5428571428571427","33.0","19","11","72","21"
"5-HT2B","Ki","NA","123","Smile SVC RBF classification","0.6045180722891569","Fixed","UP","7.523192021522704","0.6666666666666666","0.42857142857142855","0.075","0.1276595744680851","33.0","3","4","79","37"
"OPIATE Kappa","Ki","NA","122","Smile Bernoulli NB classification","0.9132621951219526","Fixed","UP","6.306346536256609","0.8360655737704918","0.7","0.875","0.7777777777777777","33.0","35","15","67","5"
"OPIATE Kappa","Ki","NA","122","Smile SVC Tanimoto classification","0.8963414634146355","Fixed","UP","6.306346536256609","0.8442622950819673","0.7692307692307693","0.75","0.7594936708860761","33.0","30","9","73","10"
"OPIATE Kappa","Ki","NA","122","Weka RF on folded fp classification","0.8948170731707317","Fixed","UP","6.306346536256609","0.8524590163934426","0.8235294117647058","0.7","0.7567567567567567","33.0","28","6","76","12"
"OPIATE Kappa","Ki","NA","122","Smile SVC Poly classification","0.8911585365853657","Fixed","UP","6.306346536256609","0.6885245901639344","1.0","0.05","0.09523809523809523","33.0","2","0","82","38"
"OPIATE Kappa","Ki","NA","122","Weka RF classification","0.8589939024390243","Fixed","UP","6.306346536256609","0.7950819672131147","0.7027027027027027","0.65","0.6753246753246753","33.0","26","11","71","14"
"OPIATE Kappa","Ki","NA","122","Smile SVC RBF classification","0.8417682926829269","Fixed","UP","6.306346536256609","0.819672131147541","0.8214285714285714","0.575","0.676470588235294","33.0","23","5","77","17"
"DOPAMINE D2","Ki","NA","291","Weka RF on folded fp classification","0.9025106837606839","Fixed","UP","7.097683358595619","0.8316151202749141","0.8309859154929577","0.6145833333333334","0.7065868263473054","33.0","59","12","183","37"
"DOPAMINE D2","Ki","NA","291","Smile SVC Tanimoto classification","0.895459401709402","Fixed","UP","7.097683358595619","0.8556701030927835","0.78125","0.78125","0.78125","33.0","75","21","174","21"
"DOPAMINE D2","Ki","NA","291","Smile Bernoulli NB classification","0.8917200854700856","Fixed","UP","7.097683358595619","0.6735395189003437","0.5027932960893855","0.9375","0.6545454545454545","33.0","90","89","106","6"
