"ProtocolName","LabelName","GroupValues","Size","Estimator","RMSE","Correlation","IC50","MAE"
"CLK4","Activity Value","Assay Description:PubChem BioAssay. Confirmation Assay for Inhibitors of CDC-like Kinase 4 (Kinase-Glo Assay). (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID1379, AID1770, AID1983, AID1997, AID2710, AID488872, AID488883, AID488887, AID493206, AID504421, AID504424, AID504427, AID504428, AID504429, AID504430]|Activity Type:Potency|Target Accession Numbers:NP_065717_1, Q9HAZ1|Standard Unit:uM","167","Poly Smile SVM fingerprints regression","0.5021440579076402","0.8305118458038377","yes","0.3785890387655373"
"CLK4","Activity Value","Assay Description:PubChem BioAssay. Confirmation Assay for Inhibitors of CDC-like Kinase 4 (Kinase-Glo Assay). (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID1379, AID1770, AID1983, AID1997, AID2710, AID488872, AID488883, AID488887, AID493206, AID504421, AID504424, AID504427, AID504428, AID504429, AID504430]|Activity Type:Potency|Target Accession Numbers:NP_065717_1, Q9HAZ1|Standard Unit:uM","167","RBF libSVM folded fingerprints regression","0.502461877683337","0.8301367288013562","yes","0.37295464555421753"
"CLK4","Activity Value","Assay Description:PubChem BioAssay. Confirmation Assay for Inhibitors of CDC-like Kinase 4 (Kinase-Glo Assay). (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID1379, AID1770, AID1983, AID1997, AID2710, AID488872, AID488883, AID488887, AID493206, AID504421, AID504424, AID504427, AID504428, AID504429, AID504430]|Activity Type:Potency|Target Accession Numbers:NP_065717_1, Q9HAZ1|Standard Unit:uM","167","Tanimoto Smile SVM regression","0.5436181863025895","0.7978717819089904","yes","0.41350048755890884"
"CLK4","Activity Value","Assay Description:PubChem BioAssay. Confirmation Assay for Inhibitors of CDC-like Kinase 4 (Kinase-Glo Assay). (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID1379, AID1770, AID1983, AID1997, AID2710, AID488872, AID488883, AID488887, AID493206, AID504421, AID504424, AID504427, AID504428, AID504429, AID504430]|Activity Type:Potency|Target Accession Numbers:NP_065717_1, Q9HAZ1|Standard Unit:uM","167","Weka RF folded fingerprints regression","0.5715942073053087","0.7817362394673188","yes","0.44350854114087185"
"CLK4","Activity Value","Assay Description:PubChem BioAssay. Confirmation Assay for Inhibitors of CDC-like Kinase 4 (Kinase-Glo Assay). (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID1379, AID1770, AID1983, AID1997, AID2710, AID488872, AID488883, AID488887, AID493206, AID504421, AID504424, AID504427, AID504428, AID504429, AID504430]|Activity Type:Potency|Target Accession Numbers:NP_065717_1, Q9HAZ1|Standard Unit:uM","167","RBF Smile SVM descriptors regression","0.7172796225693149","0.6482458049411718","yes","0.4906632542784973"
"CLK4","Activity Value","Assay Description:PubChem BioAssay. Confirmation Assay for Inhibitors of CDC-like Kinase 4 (Kinase-Glo Assay). (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID1379, AID1770, AID1983, AID1997, AID2710, AID488872, AID488883, AID488887, AID493206, AID504421, AID504424, AID504427, AID504428, AID504429, AID504430]|Activity Type:Potency|Target Accession Numbers:NP_065717_1, Q9HAZ1|Standard Unit:uM","167","Weka RF descriptors regression","0.7491736683727254","0.5598228829096298","yes","0.5718158323801629"
"CLK4","Activity Value","Assay Description:PubChem BioAssay. qHTS Assay for Inhibitors of CDC-like Kinase 4 (Kinase-Glo Assay). (Class of assay: confirmatory) [Related pubchem assays: 1379 ]|Activity Type:Potency|Target Accession Numbers:NP_065717_1, Q9HAZ1|Standard Unit:nM","558","RBF libSVM folded fingerprints regression","0.33039213893073754","0.7793981602062807","yes","0.24414660601387195"
"CLK4","Activity Value","Assay Description:PubChem BioAssay. qHTS Assay for Inhibitors of CDC-like Kinase 4 (Kinase-Glo Assay). (Class of assay: confirmatory) [Related pubchem assays: 1379 ]|Activity Type:Potency|Target Accession Numbers:NP_065717_1, Q9HAZ1|Standard Unit:nM","558","Elastic Net on folded fingerprints regression","0.32887387115565786","0.778925194057308","yes","0.23433078247870368"
"CLK4","Activity Value","Assay Description:PubChem BioAssay. qHTS Assay for Inhibitors of CDC-like Kinase 4 (Kinase-Glo Assay). (Class of assay: confirmatory) [Related pubchem assays: 1379 ]|Activity Type:Potency|Target Accession Numbers:NP_065717_1, Q9HAZ1|Standard Unit:nM","558","Weka RF folded fingerprints regression","0.34035786332667317","0.7674813003221574","yes","0.24392688396677323"
"CLK4","Activity Value","Assay Description:PubChem BioAssay. qHTS Assay for Inhibitors of CDC-like Kinase 4 (Kinase-Glo Assay). (Class of assay: confirmatory) [Related pubchem assays: 1379 ]|Activity Type:Potency|Target Accession Numbers:NP_065717_1, Q9HAZ1|Standard Unit:nM","558","Tanimoto Smile SVM regression","0.3429246373092869","0.7557293095851998","yes","0.24926385986832242"
"CLK4","Activity Value","Assay Description:PubChem BioAssay. qHTS Assay for Inhibitors of CDC-like Kinase 4 (Kinase-Glo Assay). (Class of assay: confirmatory) [Related pubchem assays: 1379 ]|Activity Type:Potency|Target Accession Numbers:NP_065717_1, Q9HAZ1|Standard Unit:nM","558","Poly Smile SVM fingerprints regression","0.3497226149422513","0.7506274466827116","yes","0.26032475254734583"
"CLK4","Activity Value","Assay Description:PubChem BioAssay. qHTS Assay for Inhibitors of CDC-like Kinase 4 (Kinase-Glo Assay). (Class of assay: confirmatory) [Related pubchem assays: 1379 ]|Activity Type:Potency|Target Accession Numbers:NP_065717_1, Q9HAZ1|Standard Unit:nM","558","RBF Smile SVM descriptors regression","0.4353609738953066","0.585203220180347","yes","0.31606838310592794"
"CLK4","Activity Value","Assay Description:PubChem BioAssay. qHTS Assay for Inhibitors of CDC-like Kinase 4 (Kinase-Glo Assay). (Class of assay: confirmatory) [Related pubchem assays: 1379 ]|Activity Type:Potency|Target Accession Numbers:NP_065717_1, Q9HAZ1|Standard Unit:nM","558","Weka RF descriptors regression","0.47606196520239286","0.42096630407536584","yes","0.3389012474601263"
"CLK4","Activity Value","Assay Description:PubChem BioAssay. qHTS Assay for Inhibitors of CDC-like Kinase 4 (ADP-Glo Assay). (Class of assay: confirmatory) [Related pubchem assays: 1379 ]|Activity Type:Potency|Target Accession Numbers:NP_065717_1, Q9HAZ1|Standard Unit:nM","605","RBF libSVM folded fingerprints regression","0.316598841755972","0.7949479488185055","yes","0.2298071055077359"
"CLK4","Activity Value","Assay Description:PubChem BioAssay. qHTS Assay for Inhibitors of CDC-like Kinase 4 (ADP-Glo Assay). (Class of assay: confirmatory) [Related pubchem assays: 1379 ]|Activity Type:Potency|Target Accession Numbers:NP_065717_1, Q9HAZ1|Standard Unit:nM","605","Elastic Net on folded fingerprints regression","0.3270253628118353","0.7757158946297534","yes","0.23434018310930588"
"CLK4","Activity Value","Assay Description:PubChem BioAssay. qHTS Assay for Inhibitors of CDC-like Kinase 4 (ADP-Glo Assay). (Class of assay: confirmatory) [Related pubchem assays: 1379 ]|Activity Type:Potency|Target Accession Numbers:NP_065717_1, Q9HAZ1|Standard Unit:nM","605","Tanimoto Smile SVM regression","0.32712370391304","0.7750886915468834","yes","0.23432105521647903"
"CLK4","Activity Value","Assay Description:PubChem BioAssay. qHTS Assay for Inhibitors of CDC-like Kinase 4 (ADP-Glo Assay). (Class of assay: confirmatory) [Related pubchem assays: 1379 ]|Activity Type:Potency|Target Accession Numbers:NP_065717_1, Q9HAZ1|Standard Unit:nM","605","Weka RF folded fingerprints regression","0.33563203047289797","0.7743543150898309","yes","0.24640055614499615"
"CLK4","Activity Value","Assay Description:PubChem BioAssay. qHTS Assay for Inhibitors of CDC-like Kinase 4 (ADP-Glo Assay). (Class of assay: confirmatory) [Related pubchem assays: 1379 ]|Activity Type:Potency|Target Accession Numbers:NP_065717_1, Q9HAZ1|Standard Unit:nM","605","Poly Smile SVM fingerprints regression","0.34338201299365917","0.7617595511474253","yes","0.2482410134621379"
"CLK4","Activity Value","Assay Description:PubChem BioAssay. qHTS Assay for Inhibitors of CDC-like Kinase 4 (ADP-Glo Assay). (Class of assay: confirmatory) [Related pubchem assays: 1379 ]|Activity Type:Potency|Target Accession Numbers:NP_065717_1, Q9HAZ1|Standard Unit:nM","605","RBF Smile SVM descriptors regression","0.41675532851750846","0.6064019329436408","yes","0.3023756758515898"
"CLK4","Activity Value","Assay Description:PubChem BioAssay. qHTS Assay for Inhibitors of CDC-like Kinase 4 (ADP-Glo Assay). (Class of assay: confirmatory) [Related pubchem assays: 1379 ]|Activity Type:Potency|Target Accession Numbers:NP_065717_1, Q9HAZ1|Standard Unit:nM","605","Weka RF descriptors regression","0.4609922483633936","0.4549413314339646","yes","0.3385236086851525"
"CLK4","Activity Value","Assay Description:PubChem BioAssay. qHTS Assay for Inhibitors of CDC-like Kinase 4 (ADP-FP Assay). (Class of assay: confirmatory) [Related pubchem assays: 1771 , 1770 ]|Activity Type:Potency|Target Accession Numbers:NP_065717_1, Q9HAZ1|Standard Unit:nM","364","Elastic Net on folded fingerprints regression","0.39852959443142283","0.7695588785646206","yes","0.2823615896834948"
"CLK4","Activity Value","Assay Description:PubChem BioAssay. qHTS Assay for Inhibitors of CDC-like Kinase 4 (ADP-FP Assay). (Class of assay: confirmatory) [Related pubchem assays: 1771 , 1770 ]|Activity Type:Potency|Target Accession Numbers:NP_065717_1, Q9HAZ1|Standard Unit:nM","364","RBF libSVM folded fingerprints regression","0.4031385970190024","0.7691369247593038","yes","0.295925647197264"
"CLK4","Activity Value","Assay Description:PubChem BioAssay. qHTS Assay for Inhibitors of CDC-like Kinase 4 (ADP-FP Assay). (Class of assay: confirmatory) [Related pubchem assays: 1771 , 1770 ]|Activity Type:Potency|Target Accession Numbers:NP_065717_1, Q9HAZ1|Standard Unit:nM","364","Weka RF folded fingerprints regression","0.4258078663780963","0.744601302406007","yes","0.3137912823263864"
"CLK4","Activity Value","Assay Description:PubChem BioAssay. qHTS Assay for Inhibitors of CDC-like Kinase 4 (ADP-FP Assay). (Class of assay: confirmatory) [Related pubchem assays: 1771 , 1770 ]|Activity Type:Potency|Target Accession Numbers:NP_065717_1, Q9HAZ1|Standard Unit:nM","364","Poly Smile SVM fingerprints regression","0.4309236908827062","0.7337377446000662","yes","0.31626359758724043"
"CLK4","Activity Value","Assay Description:PubChem BioAssay. qHTS Assay for Inhibitors of CDC-like Kinase 4 (ADP-FP Assay). (Class of assay: confirmatory) [Related pubchem assays: 1771 , 1770 ]|Activity Type:Potency|Target Accession Numbers:NP_065717_1, Q9HAZ1|Standard Unit:nM","364","Tanimoto Smile SVM regression","0.4340588149064224","0.7219242583071707","yes","0.3233076200133745"
"CLK4","Activity Value","Assay Description:PubChem BioAssay. qHTS Assay for Inhibitors of CDC-like Kinase 4 (ADP-FP Assay). (Class of assay: confirmatory) [Related pubchem assays: 1771 , 1770 ]|Activity Type:Potency|Target Accession Numbers:NP_065717_1, Q9HAZ1|Standard Unit:nM","364","RBF Smile SVM descriptors regression","0.5360503006564008","0.5492351910243628","yes","0.3856086765479099"
"CLK4","Activity Value","Assay Description:PubChem BioAssay. qHTS Assay for Inhibitors of CDC-like Kinase 4 (ADP-FP Assay). (Class of assay: confirmatory) [Related pubchem assays: 1771 , 1770 ]|Activity Type:Potency|Target Accession Numbers:NP_065717_1, Q9HAZ1|Standard Unit:nM","364","Weka RF descriptors regression","0.5644248782772906","0.42762246043337215","yes","0.4017261504851767"
"CDK4","Activity Value","Assay Description:Inhibition of Cyclin-dependent kinase 4-cyclin D1|Activity Type:IC50|Target Accession Numbers:NP_000066, SK069, P11802, Q6FG61|Standard Unit:nM","115","RBF libSVM folded fingerprints regression","0.7164856809696811","0.6742975395823301","yes","0.5294772334054534"
"CDK4","Activity Value","Assay Description:Inhibition of Cyclin-dependent kinase 4-cyclin D1|Activity Type:IC50|Target Accession Numbers:NP_000066, SK069, P11802, Q6FG61|Standard Unit:nM","115","Poly Smile SVM fingerprints regression","0.7187255145852359","0.6721597500721659","yes","0.5297964982850193"
"CDK4","Activity Value","Assay Description:Inhibition of Cyclin-dependent kinase 4-cyclin D1|Activity Type:IC50|Target Accession Numbers:NP_000066, SK069, P11802, Q6FG61|Standard Unit:nM","115","Elastic Net on folded fingerprints regression","0.7202583792279877","0.6681653039207364","yes","0.5092024794987869"
"CDK4","Activity Value","Assay Description:Inhibition of Cyclin-dependent kinase 4-cyclin D1|Activity Type:IC50|Target Accession Numbers:NP_000066, SK069, P11802, Q6FG61|Standard Unit:nM","115","Tanimoto Smile SVM regression","0.7429709714716338","0.6399830028793281","yes","0.5413362283157764"
